Day,DayOfWeek,Hour,device,activated
17,6,5,device_2,False
9,5,7,device_2,False
5,1,1,device_3,False
25,3,2,device_1,False
20,5,8,device_3,False
9,5,0,device_6,False
9,1,16,device_3,False
21,6,11,device_3,False
20,5,7,device_7,False
11,3,20,device_3,False
14,3,15,device_5,True
22,0,13,device_7,False
27,5,9,device_7,False
27,5,4,device_3,False
25,3,21,device_3,False
9,5,9,device_7,False
16,5,6,device_5,False
4,3,23,device_7,False
25,0,21,device_6,False
16,1,10,device_6,True
1,4,22,device_1,False
20,2,5,device_4,False
5,1,8,device_6,True
6,5,21,device_1,False
16,1,0,device_6,True
18,3,0,device_6,False
25,3,11,device_2,True
5,4,3,device_7,False
10,2,5,device_1,False
7,6,3,device_7,False
20,2,14,device_6,True
29,0,18,device_7,False
8,4,7,device_7,False
4,0,20,device_7,False
22,4,21,device_1,False
26,1,3,device_7,False
22,4,1,device_4,False
18,0,14,device_2,True
3,2,11,device_6,True
23,5,3,device_2,False
22,4,11,device_6,True
1,0,18,device_3,False
1,4,22,device_7,False
18,3,7,device_3,False
10,6,20,device_5,False
29,4,16,device_7,False
1,4,5,device_7,False
15,4,23,device_5,False
27,5,5,device_3,False
7,3,9,device_3,True
21,6,19,device_4,False
2,5,3,device_7,False
22,0,14,device_3,False
8,0,13,device_3,True
18,0,5,device_5,False
7,3,7,device_7,False
31,6,3,device_2,False
17,2,5,device_6,False
2,5,14,device_3,False
10,2,21,device_7,False
9,1,10,device_2,False
9,5,14,device_7,False
20,5,11,device_1,False
3,6,20,device_4,False
20,2,1,device_4,False
10,6,0,device_6,False
23,5,20,device_6,False
6,2,18,device_4,False
24,6,4,device_5,False
29,0,6,device_3,False
7,3,14,device_5,True
22,4,2,device_1,False
1,4,4,device_7,False
7,3,16,device_2,True
4,0,18,device_6,True
8,4,9,device_2,True
23,1,10,device_1,True
10,6,9,device_5,False
22,0,7,device_2,True
15,0,23,device_6,False
31,2,5,device_1,False
5,1,7,device_6,True
10,6,16,device_4,False
13,2,7,device_3,True
25,3,12,device_7,False
4,0,20,device_3,False
15,0,15,device_1,False
20,5,22,device_4,False
26,1,7,device_2,True
28,6,1,device_1,False
18,0,13,device_3,True
17,6,11,device_3,True
2,5,9,device_2,False
19,4,7,device_2,True
17,2,5,device_7,False
28,6,12,device_5,False
26,1,15,device_2,True
14,3,0,device_5,False
4,3,13,device_2,True
19,1,14,device_4,True
16,5,4,device_7,False
8,4,13,device_2,True
3,2,3,device_7,False
19,4,3,device_3,False
9,1,16,device_1,True
6,2,15,device_1,False
8,0,16,device_2,True
11,0,11,device_6,True
11,3,19,device_3,False
4,3,22,device_6,False
18,3,6,device_6,True
14,6,12,device_5,False
14,3,6,device_4,False
17,2,23,device_2,False
29,4,18,device_5,False
5,4,4,device_1,False
31,6,21,device_4,False
2,5,21,device_7,False
21,6,9,device_1,False
27,2,9,device_5,True
10,6,15,device_1,False
5,1,11,device_5,True
11,0,19,device_1,False
30,1,6,device_3,False
13,5,23,device_6,False
9,1,13,device_4,False
24,2,6,device_5,False
22,4,4,device_7,False
3,2,9,device_6,True
16,5,22,device_7,False
31,6,20,device_2,False
25,0,16,device_1,True
19,1,23,device_2,False
7,3,0,device_7,False
14,3,12,device_3,True
6,2,1,device_4,False
29,0,21,device_7,False
13,5,3,device_5,False
23,5,17,device_7,False
3,2,8,device_7,False
20,5,13,device_6,False
6,5,19,device_6,False
9,1,21,device_6,False
31,6,1,device_7,False
9,5,6,device_3,False
8,0,0,device_7,False
7,3,8,device_3,True
7,6,23,device_4,False
24,2,22,device_1,False
5,4,0,device_1,False
15,4,0,device_6,False
10,6,18,device_2,False
14,6,19,device_6,False
11,3,17,device_5,True
25,0,22,device_3,False
22,4,16,device_4,False
29,4,6,device_6,False
5,4,9,device_1,False
2,5,1,device_2,False
30,5,6,device_4,False
21,3,3,device_7,False
25,0,2,device_5,False
10,2,22,device_3,False
9,5,8,device_5,False
8,4,12,device_3,True
19,1,4,device_1,False
31,2,0,device_6,False
26,1,13,device_6,True
12,4,15,device_2,True
13,2,2,device_1,False
5,1,2,device_3,False
18,3,2,device_6,False
21,3,13,device_5,True
26,1,10,device_1,True
25,3,18,device_7,False
10,2,9,device_3,True
28,6,17,device_2,False
5,1,15,device_6,True
16,1,8,device_6,True
7,3,22,device_3,False
21,3,10,device_7,False
6,2,13,device_3,True
18,3,13,device_1,True
8,4,17,device_3,False
10,2,12,device_5,True
14,3,3,device_3,False
25,0,15,device_4,True
26,1,0,device_3,False
18,3,13,device_4,False
11,0,8,device_1,False
22,4,1,device_2,False
8,4,22,device_1,False
12,4,1,device_3,False
4,3,3,device_6,False
14,6,10,device_1,False
16,1,3,device_6,False
2,1,17,device_6,True
29,0,23,device_7,False
4,3,10,device_6,True
3,2,20,device_1,False
16,1,19,device_1,False
26,4,8,device_4,False
14,3,0,device_3,False
26,1,22,device_3,False
12,1,11,device_6,True
12,1,22,device_2,False
30,5,9,device_5,False
18,0,23,device_6,False
22,0,13,device_6,True
10,2,15,device_1,True
28,6,16,device_6,False
17,2,20,device_2,False
26,1,20,device_3,False
26,4,8,device_2,True
5,1,17,device_6,True
30,1,23,device_1,False
27,5,3,device_2,False
19,1,8,device_6,True
13,2,5,device_3,False
19,1,21,device_2,False
25,3,0,device_1,False
8,0,10,device_1,True
17,2,6,device_5,False
30,1,16,device_5,True
13,5,2,device_7,False
17,6,7,device_7,False
5,4,7,device_3,False
29,4,12,device_5,False
11,0,1,device_1,False
31,6,16,device_1,False
18,0,1,device_1,False
15,0,7,device_6,False
24,2,0,device_3,False
14,3,5,device_2,False
30,1,17,device_3,False
24,6,5,device_1,False
12,1,9,device_4,True
30,5,13,device_2,False
2,5,1,device_3,False
12,4,22,device_1,False
22,4,0,device_1,False
23,1,1,device_3,False
5,1,2,device_5,False
22,4,2,device_2,False
2,1,20,device_7,False
15,4,14,device_4,False
8,0,22,device_1,False
29,0,8,device_3,True
14,6,8,device_1,False
23,1,1,device_2,False
29,4,15,device_1,False
11,3,5,device_2,False
16,1,19,device_2,False
9,5,1,device_7,False
5,1,20,device_2,False
2,1,8,device_3,True
20,2,10,device_5,True
26,1,4,device_7,False
11,3,3,device_3,False
4,0,10,device_1,False
13,2,1,device_7,False
30,1,19,device_4,False
30,5,10,device_5,False
10,6,23,device_7,False
12,4,19,device_4,False
13,2,10,device_5,True
28,6,2,device_1,False
29,0,23,device_3,False
18,3,22,device_6,False
7,6,10,device_6,False
27,2,11,device_2,True
10,2,6,device_6,False
15,0,5,device_7,False
15,0,22,device_1,False
17,2,0,device_7,False
1,4,13,device_5,False
24,6,13,device_1,False
22,0,17,device_6,True
15,0,13,device_1,False
18,3,10,device_6,True
18,3,17,device_6,False
26,4,13,device_2,True
26,1,18,device_5,False
2,1,16,device_4,True
11,3,20,device_5,False
31,2,14,device_3,True
21,3,13,device_4,True
21,6,10,device_5,False
21,6,19,device_1,False
21,3,9,device_3,True
10,6,23,device_1,False
27,2,9,device_7,False
2,1,9,device_3,True
14,3,2,device_4,False
11,3,0,device_1,False
22,0,9,device_4,False
8,4,1,device_1,False
20,5,10,device_7,False
19,4,3,device_2,False
28,6,13,device_4,False
20,2,2,device_3,False
1,0,15,device_2,True
9,5,3,device_2,False
13,5,17,device_2,False
20,5,8,device_6,False
24,6,15,device_6,False
22,0,0,device_1,False
14,6,3,device_7,False
28,3,21,device_6,False
10,6,8,device_6,False
11,3,23,device_3,False
31,6,22,device_5,False
6,2,21,device_5,False
20,5,21,device_2,False
16,1,12,device_7,False
3,2,3,device_6,False
22,4,1,device_6,False
6,5,22,device_5,False
26,4,16,device_2,False
27,2,9,device_1,True
30,5,23,device_6,False
4,0,6,device_6,False
25,3,0,device_4,False
27,5,0,device_5,False
21,3,7,device_5,False
29,4,22,device_1,False
16,1,11,device_1,True
26,4,8,device_6,True
10,6,19,device_4,False
6,2,4,device_2,False
7,3,11,device_7,True
7,3,23,device_6,False
16,5,12,device_2,False
10,6,9,device_6,False
28,3,0,device_1,False
31,6,3,device_7,True
2,1,2,device_1,False
31,2,1,device_6,False
24,6,0,device_6,False
6,5,20,device_5,False
7,6,5,device_7,False
3,6,1,device_7,False
1,0,7,device_3,False
10,2,3,device_2,False
12,1,20,device_3,False
21,6,17,device_2,False
16,1,23,device_5,False
7,6,23,device_2,False
6,5,5,device_3,False
11,3,14,device_1,True
8,4,6,device_7,False
10,2,16,device_5,True
14,6,21,device_4,False
18,0,21,device_7,False
1,0,18,device_4,False
30,5,2,device_6,False
9,5,5,device_7,False
17,6,12,device_1,False
7,6,17,device_6,False
26,4,7,device_5,False
6,2,14,device_7,True
9,5,4,device_7,False
12,1,13,device_1,False
19,4,6,device_7,False
7,3,0,device_6,False
10,2,16,device_3,True
19,1,12,device_7,False
17,6,7,device_3,False
10,2,0,device_3,False
10,2,5,device_2,False
17,6,6,device_1,False
19,4,6,device_5,False
28,3,18,device_6,False
13,5,0,device_6,False
23,5,22,device_1,False
31,6,1,device_2,False
17,2,2,device_5,False
30,5,15,device_4,False
31,6,22,device_2,False
25,0,13,device_1,False
18,0,6,device_2,False
16,5,3,device_2,False
26,4,14,device_2,True
5,4,13,device_5,True
17,2,13,device_1,True
23,1,20,device_7,False
27,2,16,device_4,True
1,4,7,device_2,True
5,1,17,device_2,True
3,2,2,device_1,False
17,6,5,device_7,False
11,0,13,device_6,True
3,6,8,device_3,False
12,4,0,device_6,False
3,6,10,device_4,False
21,3,5,device_7,False
11,3,22,device_5,False
11,3,3,device_2,False
24,2,3,device_3,False
15,0,0,device_6,False
24,6,22,device_6,False
31,6,5,device_2,False
3,6,3,device_5,False
20,5,13,device_5,False
18,0,10,device_5,True
2,1,19,device_4,False
28,6,15,device_6,False
26,4,1,device_3,False
20,2,9,device_7,False
4,0,21,device_5,False
19,4,17,device_4,False
17,2,21,device_5,False
11,0,9,device_2,True
5,1,20,device_4,False
6,2,20,device_7,False
8,0,9,device_7,True
24,6,0,device_3,False
20,5,11,device_3,False
21,6,8,device_6,False
20,5,21,device_5,False
7,6,0,device_2,False
29,0,13,device_3,True
9,5,4,device_1,False
8,0,6,device_1,False
18,0,13,device_1,False
25,3,1,device_3,False
19,1,19,device_1,False
25,3,22,device_2,False
11,3,18,device_6,True
6,5,19,device_1,False
28,6,16,device_2,False
13,2,1,device_3,False
30,5,14,device_2,False
9,5,2,device_1,False
19,4,22,device_4,False
24,6,19,device_4,False
12,4,13,device_1,True
5,1,7,device_2,False
12,1,4,device_3,False
17,2,11,device_2,True
21,3,18,device_5,True
26,1,8,device_6,False
31,2,13,device_6,True
21,6,18,device_6,False
10,2,16,device_7,False
19,4,2,device_3,False
20,5,14,device_4,False
8,0,19,device_1,False
26,4,6,device_2,True
19,4,8,device_6,True
4,3,9,device_1,True
6,5,14,device_1,False
14,6,10,device_2,False
6,5,23,device_1,False
22,4,19,device_5,False
23,1,17,device_7,False
14,3,8,device_7,False
14,3,5,device_4,False
1,4,22,device_4,False
30,5,21,device_6,False
26,4,3,device_2,False
7,3,13,device_1,False
7,6,12,device_2,False
4,0,20,device_2,False
4,0,6,device_5,False
20,5,0,device_6,False
13,2,0,device_4,False
3,6,10,device_7,False
30,1,13,device_7,False
4,0,0,device_4,False
9,5,19,device_7,False
21,3,4,device_1,False
21,6,20,device_4,False
22,4,5,device_1,False
30,5,3,device_5,False
6,5,7,device_3,False
14,6,19,device_3,False
24,2,19,device_2,False
4,3,3,device_5,False
30,1,0,device_4,False
1,0,8,device_6,True
4,3,16,device_7,False
16,1,13,device_7,True
29,4,1,device_6,False
5,1,18,device_4,False
26,4,7,device_7,False
26,1,3,device_3,False
24,2,4,device_4,False
12,4,10,device_2,True
21,6,17,device_5,False
31,6,2,device_6,True
18,3,9,device_1,True
17,6,20,device_6,False
4,3,11,device_1,True
30,1,19,device_2,False
17,6,10,device_4,False
20,2,17,device_5,False
30,1,22,device_1,False
16,5,0,device_5,False
7,3,20,device_1,False
2,1,0,device_3,False
21,3,3,device_2,False
28,6,18,device_1,False
1,4,7,device_4,True
27,2,1,device_4,False
13,5,10,device_5,False
27,5,22,device_5,False
24,6,1,device_5,False
15,4,14,device_6,True
18,0,11,device_4,True
1,0,9,device_6,True
30,1,14,device_2,True
28,6,2,device_4,False
17,6,3,device_4,False
24,6,20,device_3,False
9,5,16,device_2,False
25,0,18,device_6,True
31,6,11,device_2,False
30,1,21,device_5,False
4,0,2,device_4,False
8,4,0,device_2,False
16,1,1,device_4,False
7,6,5,device_6,False
31,6,20,device_1,False
7,3,7,device_2,True
7,3,5,device_2,False
31,6,19,device_4,False
24,6,3,device_6,False
31,6,19,device_2,False
25,0,4,device_3,False
4,3,2,device_4,False
25,0,3,device_3,False
24,2,4,device_3,False
26,4,5,device_5,False
2,5,13,device_5,False
21,6,1,device_7,False
1,0,18,device_5,True
6,5,5,device_7,False
26,1,14,device_6,True
22,4,9,device_2,True
20,2,3,device_4,False
27,2,12,device_1,True
26,4,0,device_4,False
5,4,16,device_6,False
10,2,5,device_7,False
6,5,17,device_5,False
12,4,6,device_5,False
2,5,8,device_4,False
15,4,9,device_4,False
28,6,22,device_4,False
29,4,20,device_5,False
2,5,3,device_3,False
17,6,19,device_7,False
17,6,14,device_7,False
27,2,16,device_5,True
19,1,15,device_6,True
20,2,19,device_6,False
6,5,5,device_6,False
18,0,10,device_3,False
7,3,12,device_4,True
20,5,9,device_4,False
5,4,19,device_5,False
8,0,13,device_5,True
26,1,12,device_5,False
22,4,16,device_7,False
31,6,3,device_6,True
27,2,2,device_7,False
13,5,8,device_5,False
6,2,17,device_3,False
9,5,10,device_2,False
25,0,7,device_7,False
23,5,5,device_1,False
16,1,20,device_4,False
12,4,8,device_7,False
25,3,19,device_7,False
31,2,17,device_5,False
16,5,11,device_2,False
17,2,12,device_4,False
7,6,16,device_4,False
5,1,4,device_3,False
21,6,12,device_7,False
19,1,0,device_1,False
23,5,8,device_1,False
5,1,5,device_1,False
16,5,19,device_6,False
24,6,9,device_7,False
31,6,2,device_4,False
16,1,7,device_7,False
6,5,1,device_7,False
4,0,19,device_2,False
20,5,6,device_6,False
24,2,2,device_2,False
19,1,16,device_5,True
21,6,2,device_3,False
4,3,1,device_4,False
8,0,16,device_6,True
7,6,2,device_3,False
30,1,8,device_1,True
16,5,1,device_3,False
4,0,23,device_6,False
14,6,23,device_2,False
19,4,12,device_2,True
7,3,10,device_4,True
14,6,10,device_3,False
4,3,15,device_7,False
29,0,23,device_4,False
7,3,2,device_1,False
6,2,18,device_5,False
15,0,12,device_5,False
31,6,4,device_3,False
8,0,12,device_7,False
2,5,4,device_3,False
22,4,14,device_2,True
3,6,3,device_4,False
18,0,21,device_4,False
12,4,10,device_7,True
1,0,4,device_4,False
6,2,0,device_7,False
2,1,5,device_4,False
21,6,11,device_4,False
8,4,14,device_1,False
8,0,17,device_4,True
9,5,0,device_1,False
23,1,17,device_6,False
5,1,3,device_5,False
8,0,23,device_4,False
9,1,7,device_2,False
15,4,18,device_7,False
8,4,4,device_1,False
29,0,14,device_5,True
12,4,16,device_3,False
16,1,21,device_5,False
3,6,6,device_3,False
30,1,16,device_4,True
19,4,23,device_2,False
4,3,8,device_4,True
23,5,20,device_1,False
21,3,16,device_7,False
15,0,17,device_7,False
21,6,6,device_6,False
31,2,7,device_4,True
15,0,16,device_1,False
26,4,3,device_7,False
6,2,7,device_5,False
27,5,17,device_2,False
6,5,3,device_6,False
14,3,10,device_6,True
8,4,8,device_4,True
18,0,17,device_7,False
11,3,5,device_5,False
3,6,14,device_2,False
16,1,3,device_4,False
13,2,14,device_6,False
6,5,4,device_1,False
19,1,10,device_1,False
3,6,14,device_6,False
3,6,19,device_5,False
14,6,19,device_1,False
7,3,17,device_5,True
7,3,18,device_3,False
20,5,5,device_2,False
2,5,19,device_3,False
29,4,12,device_3,False
30,1,9,device_7,False
2,5,17,device_4,False
27,5,5,device_5,False
2,1,23,device_3,False
10,6,3,device_1,False
20,5,2,device_6,False
3,6,8,device_7,False
1,0,13,device_2,False
16,5,12,device_7,False
25,3,22,device_5,False
7,6,8,device_6,False
6,2,17,device_5,True
10,6,9,device_7,False
14,3,19,device_7,False
2,1,0,device_2,False
26,4,16,device_7,False
11,0,17,device_6,True
28,3,14,device_1,True
9,1,18,device_2,False
21,3,17,device_2,True
12,1,21,device_5,False
13,5,7,device_6,False
17,6,2,device_2,False
8,4,6,device_2,True
14,6,6,device_4,False
2,5,13,device_3,False
10,2,7,device_3,False
6,2,22,device_6,False
24,2,0,device_4,False
17,2,20,device_4,False
13,2,0,device_7,False
4,3,8,device_2,True
19,4,6,device_2,True
4,3,16,device_4,True
10,2,14,device_6,True
3,6,8,device_1,False
31,2,10,device_1,True
13,2,7,device_1,False
23,1,6,device_5,False
30,1,23,device_5,False
1,4,14,device_7,False
29,4,4,device_1,False
3,2,1,device_4,False
25,0,6,device_7,False
9,1,8,device_3,False
13,2,21,device_6,False
15,0,22,device_7,False
4,0,6,device_3,False
14,6,13,device_7,False
29,0,4,device_1,False
12,1,11,device_2,True
23,1,4,device_5,False
15,0,7,device_1,False
24,2,21,device_7,False
7,3,23,device_3,False
19,1,15,device_5,True
2,5,2,device_4,False
22,0,10,device_1,True
7,3,18,device_7,False
17,6,16,device_3,False
20,2,17,device_2,True
13,5,4,device_6,False
14,6,23,device_1,False
9,1,6,device_6,True
30,5,8,device_4,False
29,0,15,device_6,True
26,1,0,device_6,False
20,5,23,device_7,False
19,4,9,device_5,True
31,6,23,device_2,False
21,3,4,device_3,False
7,6,21,device_4,False
18,3,11,device_3,False
14,3,20,device_2,False
8,4,5,device_1,False
3,6,4,device_5,False
19,4,23,device_6,False
28,3,23,device_2,False
23,1,3,device_2,False
16,1,3,device_3,False
30,1,19,device_1,False
17,2,13,device_7,False
7,3,11,device_3,True
4,0,21,device_6,False
29,4,3,device_1,False
20,2,19,device_2,False
8,0,12,device_2,True
5,1,16,device_3,True
27,5,12,device_4,False
13,2,2,device_6,False
17,6,20,device_3,False
1,0,16,device_5,True
12,4,9,device_5,True
8,4,10,device_4,True
30,1,15,device_5,True
1,4,19,device_7,False
11,0,11,device_3,False
21,6,15,device_6,False
25,3,9,device_7,False
15,4,4,device_4,False
1,0,18,device_1,False
26,4,9,device_4,False
16,5,10,device_6,False
29,4,23,device_6,False
15,0,16,device_2,False
30,1,15,device_6,True
9,1,6,device_1,False
3,2,16,device_3,False
22,0,9,device_7,False
7,6,20,device_3,False
14,3,1,device_4,False
4,3,2,device_5,False
28,3,13,device_2,True
28,3,4,device_5,False
6,5,5,device_2,False
12,1,9,device_7,False
23,1,13,device_3,True
28,6,14,device_2,False
27,2,3,device_2,False
20,2,1,device_1,False
7,6,18,device_5,False
22,4,22,device_1,False
10,2,0,device_5,False
22,0,15,device_6,True
13,5,5,device_7,False
29,0,7,device_6,True
7,6,4,device_4,False
28,6,22,device_1,False
10,6,17,device_3,False
20,2,22,device_4,False
21,3,23,device_4,False
3,2,12,device_5,True
3,6,23,device_7,False
16,5,6,device_4,False
12,1,9,device_3,True
26,4,22,device_6,False
20,2,3,device_3,False
13,5,21,device_1,False
2,5,0,device_3,False
19,4,13,device_3,False
22,0,6,device_7,False
29,0,11,device_4,True
13,2,12,device_1,False
5,4,17,device_5,False
20,5,6,device_3,False
16,5,2,device_7,False
27,2,2,device_5,False
11,0,11,device_1,False
29,4,11,device_5,False
2,1,23,device_1,False
28,3,13,device_3,True
31,6,4,device_7,False
9,1,12,device_2,False
5,1,5,device_6,False
18,3,19,device_3,False
17,6,16,device_6,False
1,4,12,device_6,False
26,4,14,device_1,True
31,2,5,device_2,False
19,4,22,device_1,False
11,0,15,device_6,True
1,0,17,device_5,True
6,5,22,device_2,False
21,3,18,device_3,False
24,2,7,device_4,False
2,5,3,device_6,False
27,5,6,device_7,False
24,2,8,device_2,True
18,3,0,device_1,False
22,4,9,device_5,True
31,2,3,device_6,False
29,0,15,device_2,True
12,1,9,device_1,False
23,5,11,device_7,False
24,2,10,device_3,True
26,4,16,device_5,False
2,5,22,device_3,False
27,5,19,device_1,False
27,2,0,device_6,False
17,6,12,device_5,False
11,3,12,device_4,False
7,3,9,device_5,True
12,4,16,device_1,False
3,2,0,device_5,False
25,3,7,device_4,False
25,0,12,device_4,True
30,1,18,device_4,False
14,3,10,device_4,True
7,6,1,device_5,False
2,5,17,device_7,False
3,6,7,device_7,False
28,6,21,device_2,False
14,6,7,device_6,False
22,4,9,device_4,True
6,2,9,device_2,True
16,1,15,device_6,True
8,0,20,device_6,False
11,0,10,device_4,True
31,2,14,device_6,True
17,6,13,device_4,False
31,6,7,device_6,False
16,1,7,device_3,True
17,2,1,device_4,False
8,4,20,device_7,False
7,3,23,device_5,False
19,1,3,device_7,False
2,1,7,device_5,False
13,2,0,device_2,False
15,4,5,device_7,False
1,4,6,device_7,False
23,1,16,device_4,False
